Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	hyaluronan metabolic process (GO:0030212)	2/23	7.661927e-01	9.999918e-01	0	0	7.227204e-01	1.924760e-01	HAS2;GUSB
GO_Biological_Process_2021	nucleotide metabolic process (GO:0009117)	2/23	7.661927e-01	9.999918e-01	0	0	7.227204e-01	1.924760e-01	AK1;NMNAT3
GO_Biological_Process_2021	positive regulation of histone acetylation (GO:0035066)	2/23	7.661927e-01	9.999918e-01	0	0	7.227204e-01	1.924760e-01	BRD7;MAPK3
GO_Biological_Process_2021	positive regulation of morphogenesis of an epithelium (GO:1905332)	2/23	7.661927e-01	9.999918e-01	0	0	7.227204e-01	1.924760e-01	NOG;PIK3CD
GO_Biological_Process_2021	positive regulation of mRNA processing (GO:0050685)	2/23	7.661927e-01	9.999918e-01	0	0	7.227204e-01	1.924760e-01	CIRBP;RBMX
GO_Biological_Process_2021	positive regulation of natural killer cell mediated immunity (GO:0002717)	2/23	7.661927e-01	9.999918e-01	0	0	7.227204e-01	1.924760e-01	HLA-F;HLA-E
GO_Biological_Process_2021	protein alkylation (GO:0008213)	2/23	7.661927e-01	9.999918e-01	0	0	7.227204e-01	1.924760e-01	METTL21C;FAM98A
GO_Biological_Process_2021	regulation of B cell receptor signaling pathway (GO:0050855)	2/23	7.661927e-01	9.999918e-01	0	0	7.227204e-01	1.924760e-01	CBFB;FOXP1
GO_Biological_Process_2021	regulation of calcium ion transmembrane transport (GO:1903169)	2/23	7.661927e-01	9.999918e-01	0	0	7.227204e-01	1.924760e-01	UBASH3B;ANK2
GO_Biological_Process_2021	regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	2/23	7.661927e-01	9.999918e-01	0	0	7.227204e-01	1.924760e-01	IRGM;JAK1
GO_Biological_Process_2021	regulation of necroptotic process (GO:0060544)	2/23	7.661927e-01	9.999918e-01	0	0	7.227204e-01	1.924760e-01	FLOT2;YBX3
GO_Biological_Process_2021	regulation of steroid metabolic process (GO:0019218)	2/23	7.661927e-01	9.999918e-01	0	0	7.227204e-01	1.924760e-01	ACADL;LAMTOR1
GO_Biological_Process_2021	vesicle transport along microtubule (GO:0047496)	2/23	7.661927e-01	9.999918e-01	0	0	7.227204e-01	1.924760e-01	KIF13A;KIF1A
GO_Biological_Process_2021	regulation of cytoskeleton organization (GO:0051493)	11/112	7.681934e-01	9.999918e-01	0	0	8.259272e-01	2.178083e-01	IQCJ-SCHIP1;PHLDB1;CAPN6;ODAM;PRKCD;RHOBTB3;MAP6D1;SORBS3;GPM6B;RHOB;MAPK3
GO_Biological_Process_2021	detection of chemical stimulus involved in sensory perception of taste (GO:0050912)	4/44	7.693502e-01	9.999918e-01	0	0	7.586919e-01	1.989358e-01	RTP4;CST2;CST1;AZGP1
GO_Biological_Process_2021	intracellular steroid hormone receptor signaling pathway (GO:0030518)	4/44	7.693502e-01	9.999918e-01	0	0	7.586919e-01	1.989358e-01	SRC;PMEPA1;SCGB2A2;ESR2
GO_Biological_Process_2021	negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)	4/44	7.693502e-01	9.999918e-01	0	0	7.586919e-01	1.989358e-01	HGS;TGFA;HBEGF;PTPN3
GO_Biological_Process_2021	positive regulation of potassium ion transmembrane transport (GO:1901381)	4/44	7.693502e-01	9.999918e-01	0	0	7.586919e-01	1.989358e-01	KCNE5;ANK2;KCNN3;ATP1B1
GO_Biological_Process_2021	positive regulation of receptor-mediated endocytosis (GO:0048260)	4/44	7.693502e-01	9.999918e-01	0	0	7.586919e-01	1.989358e-01	C3;GREM1;AHI1;INSR
GO_Biological_Process_2021	regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	23/224	7.694845e-01	9.999918e-01	0	0	8.673185e-01	2.272673e-01	SLC35B2;CD40;NDFIP1;TFRC;PDPK1;ZFAND6;PELI2;MUL1;CXXC5;TANK;TFG;TRIM5;EEF1D;CARD19;TAB2;TRIM27;RBCK1;FADD;PIM2;TRIM38;SQSTM1;TRIM32;OPTN
GO_Biological_Process_2021	plasma membrane organization (GO:0007009)	6/64	7.702265e-01	9.999918e-01	0	0	7.847278e-01	2.048694e-01	NSF;EHD2;SMPD1;DYSF;ANK2;DEGS1
GO_Biological_Process_2021	regulation of cellular ketone metabolic process (GO:0010565)	6/64	7.702265e-01	9.999918e-01	0	0	7.847278e-01	2.048694e-01	PSMD3;ODC1;PDK4;PRKAG2;PSMD1;PSMF1
GO_Biological_Process_2021	regulation of extrinsic apoptotic signaling pathway (GO:2001236)	6/64	7.702265e-01	9.999918e-01	0	0	7.847278e-01	2.048694e-01	ACVR1;SP100;SRC;AGTR2;FADD;TGFBR1
GO_Biological_Process_2021	cellular response to amino acid starvation (GO:0034198)	7/74	7.728294e-01	9.999918e-01	0	0	7.924724e-01	2.042177e-01	CDKN1A;CEBPB;RRAGD;ATP6V1B2;LAMTOR1;GCN1;MAPK3
GO_Biological_Process_2021	ATP transport (GO:0015867)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	SLC17A9
GO_Biological_Process_2021	axonal fasciculation (GO:0007413)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	NRCAM
GO_Biological_Process_2021	brain morphogenesis (GO:0048854)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	VPS51
GO_Biological_Process_2021	C-terminal protein amino acid modification (GO:0018410)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	ICMT
GO_Biological_Process_2021	carboxylic acid catabolic process (GO:0046395)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	PON1
GO_Biological_Process_2021	cardiocyte differentiation (GO:0035051)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	SIK1
GO_Biological_Process_2021	catecholamine biosynthetic process (GO:0042423)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	TH
GO_Biological_Process_2021	cellular response to fluid shear stress (GO:0071498)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	HAS2
GO_Biological_Process_2021	cellular response to growth hormone stimulus (GO:0071378)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	CSH1
GO_Biological_Process_2021	chromatin assembly or disassembly (GO:0006333)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	MTA2
GO_Biological_Process_2021	dosage compensation by inactivation of X chromosome (GO:0009048)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	PCGF3
GO_Biological_Process_2021	double-strand break repair via break-induced replication (GO:0000727)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	MCM7
GO_Biological_Process_2021	endoplasmic reticulum membrane organization (GO:0090158)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	ARL6IP1
GO_Biological_Process_2021	energy coupled proton transport, down electrochemical gradient (GO:0015985)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	ATP5MC2
GO_Biological_Process_2021	glycine metabolic process (GO:0006544)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	SHMT1
GO_Biological_Process_2021	hemidesmosome assembly (GO:0031581)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	DST
GO_Biological_Process_2021	histone H3-K9 demethylation (GO:0033169)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	KDM4A
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway in response to oxidative stress (GO:0008631)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	PRKCD
GO_Biological_Process_2021	keratan sulfate catabolic process (GO:0042340)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	GLB1
GO_Biological_Process_2021	maintenance of protein localization in endoplasmic reticulum (GO:0035437)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	INSIG2
GO_Biological_Process_2021	microtubule anchoring at microtubule organizing center (GO:0072393)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	PCM1
GO_Biological_Process_2021	mitotic G1/S transition checkpoint signaling (GO:0044819)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	PRKDC
GO_Biological_Process_2021	morphogenesis of a polarized epithelium (GO:0001738)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	AHI1
GO_Biological_Process_2021	motile cilium assembly (GO:0044458)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	DNAAF3
GO_Biological_Process_2021	negative regulation of amyloid fibril formation (GO:1905907)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	PFDN5
GO_Biological_Process_2021	negative regulation of calcineurin-mediated signaling (GO:0106057)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	HOMER2
GO_Biological_Process_2021	negative regulation of calcineurin-NFAT signaling cascade (GO:0070885)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	HOMER2
GO_Biological_Process_2021	negative regulation of cardiac muscle hypertrophy (GO:0010614)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	MLIP
GO_Biological_Process_2021	negative regulation of glucose transmembrane transport (GO:0010829)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	PID1
GO_Biological_Process_2021	negative regulation of hemostasis (GO:1900047)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	ADTRP
GO_Biological_Process_2021	negative regulation of leukocyte chemotaxis (GO:0002689)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	GREM1
GO_Biological_Process_2021	negative regulation of oxidoreductase activity (GO:0051354)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	OXA1L
GO_Biological_Process_2021	negative regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903799)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	BCDIN3D
GO_Biological_Process_2021	negative regulation of vascular permeability (GO:0043116)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	DDAH1
GO_Biological_Process_2021	nucleoside catabolic process (GO:0009164)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	NT5C
GO_Biological_Process_2021	P-body assembly (GO:0033962)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	LSM14A
GO_Biological_Process_2021	peptidyl-methionine modification (GO:0018206)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	NAA60
GO_Biological_Process_2021	phagolysosome assembly (GO:0001845)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	RAB34
GO_Biological_Process_2021	positive regulation of actin filament depolymerization (GO:0030836)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	CRACD
GO_Biological_Process_2021	positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	NOG
GO_Biological_Process_2021	positive regulation of cardiocyte differentiation (GO:1905209)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	GREM1
GO_Biological_Process_2021	positive regulation of cellular senescence (GO:2000774)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	ARG2
GO_Biological_Process_2021	positive regulation of endoplasmic reticulum unfolded protein response (GO:1900103)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	BCL2L11
GO_Biological_Process_2021	protein insertion into mitochondrial inner membrane (GO:0045039)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	TIMM10
GO_Biological_Process_2021	purine nucleotide biosynthetic process (GO:0006164)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	PRPS1L1
GO_Biological_Process_2021	regulation of amyloid precursor protein catabolic process (GO:1902991)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	FLOT2
GO_Biological_Process_2021	regulation of astrocyte differentiation (GO:0048710)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	NOG
GO_Biological_Process_2021	regulation of axon regeneration (GO:0048679)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	INPP5F
GO_Biological_Process_2021	regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043370)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	CBFB
GO_Biological_Process_2021	regulation of cholesterol esterification (GO:0010872)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	LAMTOR1
GO_Biological_Process_2021	regulation of dendritic cell differentiation (GO:2001198)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	HLA-B
GO_Biological_Process_2021	regulation of DNA-dependent DNA replication (GO:0090329)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	WRNIP1
GO_Biological_Process_2021	regulation of hemopoiesis (GO:1903706)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	CBFB
GO_Biological_Process_2021	regulation of histone H3-K9 methylation (GO:0051570)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	JARID2
GO_Biological_Process_2021	regulation of natural killer cell activation (GO:0032814)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	MICA
GO_Biological_Process_2021	regulation of RNA export from nucleus (GO:0046831)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	IWS1
GO_Biological_Process_2021	regulation of triglyceride catabolic process (GO:0010896)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	PLIN5
GO_Biological_Process_2021	regulation of ventricular cardiac muscle cell action potential (GO:0098911)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	JUP
GO_Biological_Process_2021	sensory perception of taste (GO:0050909)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	ASIC1
GO_Biological_Process_2021	sno(s)RNA 3'-end processing (GO:0031126)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	FBL
GO_Biological_Process_2021	toll-like receptor 3 signaling pathway (GO:0034138)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	FADD
GO_Biological_Process_2021	tricarboxylic acid metabolic process (GO:0072350)	1/12	7.735974e-01	9.999918e-01	0	0	6.899637e-01	1.771162e-01	ACLY
GO_Biological_Process_2021	cell-substrate junction assembly (GO:0007044)	3/34	7.738019e-01	9.999918e-01	0	0	7.342768e-01	1.882975e-01	DST;SRC;ACTN1
GO_Biological_Process_2021	female gamete generation (GO:0007292)	3/34	7.738019e-01	9.999918e-01	0	0	7.342768e-01	1.882975e-01	DIAPH2;MCM8;FSHR
GO_Biological_Process_2021	negative regulation of blood vessel endothelial cell migration (GO:0043537)	3/34	7.738019e-01	9.999918e-01	0	0	7.342768e-01	1.882975e-01	JUP;GADD45A;AGTR2
GO_Biological_Process_2021	phosphatidylserine metabolic process (GO:0006658)	3/34	7.738019e-01	9.999918e-01	0	0	7.342768e-01	1.882975e-01	MBOAT1;PLA2G4A;PLAAT3
GO_Biological_Process_2021	positive regulation of calcium ion transport into cytosol (GO:0010524)	3/34	7.738019e-01	9.999918e-01	0	0	7.342768e-01	1.882975e-01	P2RX5;RAMP3;PDPK1
GO_Biological_Process_2021	positive regulation of telomerase activity (GO:0051973)	3/34	7.738019e-01	9.999918e-01	0	0	7.342768e-01	1.882975e-01	GREM1;MYC;MAPK3
GO_Biological_Process_2021	protein insertion into membrane (GO:0051205)	3/34	7.738019e-01	9.999918e-01	0	0	7.342768e-01	1.882975e-01	RTP4;OXA1L;EMD
GO_Biological_Process_2021	ventricular cardiac muscle tissue morphogenesis (GO:0055010)	3/34	7.738019e-01	9.999918e-01	0	0	7.342768e-01	1.882975e-01	NOG;TGFBR1;MYH6
GO_Biological_Process_2021	response to insulin (GO:0032868)	8/84	7.761074e-01	9.999918e-01	0	0	7.983666e-01	2.023575e-01	PKM;PDPK1;INSIG2;PRKDC;RAB15;INSR;IRS2;TRIB3
GO_Biological_Process_2021	vascular transport (GO:0010232)	8/84	7.761074e-01	9.999918e-01	0	0	7.983666e-01	2.023575e-01	SLC16A1;TFRC;SLC6A9;SLC2A10;INSR;ATP2A3;SLC16A2;SLC6A20
GO_Biological_Process_2021	regulation of protein kinase B signaling (GO:0051896)	21/207	7.801289e-01	9.999918e-01	0	0	8.557546e-01	2.124805e-01	RAMP3;GDF15;PDPK1;SRC;INSR;IGF2;TGFA;MUL1;PIK3CD;IRS2;FGF1;TGFBR1;DDIT3;FGF18;DAG1;RACK1;CHI3L1;TRIB3;NOP53;MYORG;HBEGF
GO_Biological_Process_2021	glycoprotein metabolic process (GO:0009100)	5/55	7.826671e-01	9.999918e-01	0	0	7.585880e-01	1.858904e-01	GANAB;MAN1A2;GCNT1;OGA;CNMD
GO_Biological_Process_2021	inorganic anion transmembrane transport (GO:0098661)	6/65	7.830302e-01	9.999918e-01	0	0	7.713835e-01	1.886680e-01	GABRQ;ANO1;SLC26A2;GABRA6;GABRA5;GABRA4
GO_Biological_Process_2021	steroid biosynthetic process (GO:0006694)	6/65	7.830302e-01	9.999918e-01	0	0	7.713835e-01	1.886680e-01	SQLE;INSIG2;PRKAG2;HMGCR;SLC27A2;TM7SF2
GO_Biological_Process_2021	chromosome condensation (GO:0030261)	4/45	7.845746e-01	9.999918e-01	0	0	7.401452e-01	1.795693e-01	H1-4;H1-10;H1-2;MCPH1
GO_Biological_Process_2021	regulation of insulin receptor signaling pathway (GO:0046626)	4/45	7.845746e-01	9.999918e-01	0	0	7.401452e-01	1.795693e-01	PID1;PRKCD;IGF2;PRKCZ
GO_Biological_Process_2021	integrin-mediated signaling pathway (GO:0007229)	7/75	7.847193e-01	9.999918e-01	0	0	7.807740e-01	1.892825e-01	COL16A1;DST;SRC;ILK;MADCAM1;FBLN1;ITGB6
GO_Biological_Process_2021	positive regulation of T cell activation (GO:0050870)	7/75	7.847193e-01	9.999918e-01	0	0	7.807740e-01	1.892825e-01	TFRC;IL36B;DOCK8;FLOT2;TNFSF11;HLA-A;CD1D
GO_Biological_Process_2021	regulation of hematopoietic progenitor cell differentiation (GO:1901532)	7/75	7.847193e-01	9.999918e-01	0	0	7.807740e-01	1.892825e-01	YTHDF2;LDB1;CBFB;PRKDC;PSMD3;PSMD1;PSMF1
GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	7/75	7.847193e-01	9.999918e-01	0	0	7.807740e-01	1.892825e-01	EGLN1;PSMD3;PSMD1;PSMF1;RPS27A;UBA52;STOX1
GO_Biological_Process_2021	response to amino acid starvation (GO:1990928)	7/75	7.847193e-01	9.999918e-01	0	0	7.807740e-01	1.892825e-01	CDKN1A;CEBPB;RRAGD;ATP6V1B2;LAMTOR1;GCN1;MAPK3
GO_Biological_Process_2021	positive regulation of protein kinase B signaling (GO:0051897)	16/161	7.847747e-01	9.999918e-01	0	0	8.365112e-01	2.027357e-01	RAMP3;PDPK1;SRC;GDF15;INSR;IGF2;TGFA;PIK3CD;IRS2;FGF1;TGFBR1;FGF18;CHI3L1;TRIB3;MYORG;HBEGF
GO_Biological_Process_2021	cellular response to catecholamine stimulus (GO:0071870)	2/24	7.866754e-01	9.999918e-01	0	0	6.898304e-01	1.655176e-01	ADCY6;MAPK3
GO_Biological_Process_2021	establishment of mitotic spindle orientation (GO:0000132)	2/24	7.866754e-01	9.999918e-01	0	0	6.898304e-01	1.655176e-01	GPSM2;INSC
GO_Biological_Process_2021	heterochromatin assembly (GO:0031507)	2/24	7.866754e-01	9.999918e-01	0	0	6.898304e-01	1.655176e-01	H3C13;SUV39H1
GO_Biological_Process_2021	immune response-activating cell surface receptor signaling pathway (GO:0002429)	2/24	7.866754e-01	9.999918e-01	0	0	6.898304e-01	1.655176e-01	SH2B2;MICB
GO_Biological_Process_2021	lipid translocation (GO:0034204)	2/24	7.866754e-01	9.999918e-01	0	0	6.898304e-01	1.655176e-01	TMEM30A;ATP10A
GO_Biological_Process_2021	lymphocyte activation involved in immune response (GO:0002285)	2/24	7.866754e-01	9.999918e-01	0	0	6.898304e-01	1.655176e-01	IFNA2;IFNA8
GO_Biological_Process_2021	negative regulation of lipid metabolic process (GO:0045833)	2/24	7.866754e-01	9.999918e-01	0	0	6.898304e-01	1.655176e-01	BSCL2;APOD
GO_Biological_Process_2021	positive regulation of carbohydrate metabolic process (GO:0045913)	2/24	7.866754e-01	9.999918e-01	0	0	6.898304e-01	1.655176e-01	PFKFB4;INSR
GO_Biological_Process_2021	positive regulation of cellular response to transforming growth factor beta stimulus (GO:1903846)	2/24	7.866754e-01	9.999918e-01	0	0	6.898304e-01	1.655176e-01	ING2;SLC2A10
GO_Biological_Process_2021	positive regulation of p38MAPK cascade (GO:1900745)	2/24	7.866754e-01	9.999918e-01	0	0	6.898304e-01	1.655176e-01	GADD45B;GADD45A
GO_Biological_Process_2021	positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511)	2/24	7.866754e-01	9.999918e-01	0	0	6.898304e-01	1.655176e-01	ING2;SLC2A10
GO_Biological_Process_2021	potassium ion homeostasis (GO:0055075)	2/24	7.866754e-01	9.999918e-01	0	0	6.898304e-01	1.655176e-01	ATP4A;ATP1B1
GO_Biological_Process_2021	protein insertion into mitochondrial membrane (GO:0051204)	2/24	7.866754e-01	9.999918e-01	0	0	6.898304e-01	1.655176e-01	BCL2L11;TIMM10
GO_Biological_Process_2021	purine nucleotide metabolic process (GO:0006163)	2/24	7.866754e-01	9.999918e-01	0	0	6.898304e-01	1.655176e-01	NT5C;PRPS1L1
GO_Biological_Process_2021	regulation of axon extension involved in axon guidance (GO:0048841)	2/24	7.866754e-01	9.999918e-01	0	0	6.898304e-01	1.655176e-01	SEMA3D;SEMA6D
GO_Biological_Process_2021	regulation of cardiac muscle hypertrophy (GO:0010611)	2/24	7.866754e-01	9.999918e-01	0	0	6.898304e-01	1.655176e-01	MLIP;PRKCA
GO_Biological_Process_2021	regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947)	2/24	7.866754e-01	9.999918e-01	0	0	6.898304e-01	1.655176e-01	HGS;CNMD
GO_Biological_Process_2021	response to gamma radiation (GO:0010332)	2/24	7.866754e-01	9.999918e-01	0	0	6.898304e-01	1.655176e-01	MYC;RPL26
GO_Biological_Process_2021	cellular response to cytokine stimulus (GO:0071345)	51/482	7.880632e-01	9.999918e-01	0	0	8.959676e-01	2.133989e-01	PTPRT;CDKN1A;CD40;PID1;ZFAND6;DOCK8;IFNA2;IL24;PIK3CD;MT1X;IFNA8;YBX3;IL27RA;ZFP36;MT2A;IL36B;MYC;TNFSF11;JAK1;MMP3;RPL13A;TXLNA;IL3RA;CHI3L1;UBA52;CEBPD;SHMT1;IL20RA;FOXO3;TANK;HSP90B1;BAG4;BCL2L11;OCSTAMP;RPS3;HAS2;STAT6;CCL1;STX3;RPS27A;GBP2;STAT5A;HSPA8;IRGM;MAPK11;LCN2;SAA1;SDC1;VIM;RBMX;CRLF1
GO_Biological_Process_2021	positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	17/171	7.896873e-01	9.999918e-01	0	0	8.367829e-01	1.975797e-01	SLC35B2;CD40;NDFIP1;TFRC;PELI2;MUL1;CXXC5;TFG;TRIM5;EEF1D;TAB2;PIM2;TRIM27;RBCK1;FADD;TRIM38;TRIM32
GO_Biological_Process_2021	cellular response to hydrogen peroxide (GO:0070301)	3/35	7.906742e-01	9.999918e-01	0	0	7.112903e-01	1.670602e-01	PRKCD;RPS3;RHOB
GO_Biological_Process_2021	lung development (GO:0030324)	3/35	7.906742e-01	9.999918e-01	0	0	7.112903e-01	1.670602e-01	LOXL3;CHI3L1;FGF1
GO_Biological_Process_2021	negative regulation of neurogenesis (GO:0050768)	3/35	7.906742e-01	9.999918e-01	0	0	7.112903e-01	1.670602e-01	PCM1;EFNB3;LRP4
