Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	GTPase activity (GO:0003924)	15/216	9.920519e-01	9.999956e-01	0	0	5.636861e-01	4.498150e-03	DIRAS3;RAB4A;DIRAS2;RHOBTB3;SEPTIN6;EEF2;IRGM;GPN3;RHOB;EEF1A1;GNAL;RRAGD;RHOJ;TBC1D24;GBP2
GO_Molecular_Function_2021	endopeptidase activity (GO:0004175)	24/315	9.928571e-01	9.999956e-01	0	0	6.221721e-01	4.460055e-03	PDIA3;USP46;PCSK1;MMP7;KLK1;HTRA3;MMP3;KLK13;IDE;ECE2;PRSS33;MMP10;PRSS54;MMP12;CTSO;ADAMTS3;MMP16;ADAMTS19;CTSL;DDI2;CASP4;PMPCB;ADAMTS6;HGFAC
GO_Molecular_Function_2021	regulatory RNA binding (GO:0061980)	1/40	9.929509e-01	9.999956e-01	0	0	1.942966e-01	1.374465e-03	HNRNPA2B1
GO_Molecular_Function_2021	cell-cell adhesion mediator activity (GO:0098632)	1/42	9.944988e-01	9.999956e-01	0	0	1.847978e-01	1.019415e-03	NPTN
GO_Molecular_Function_2021	phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	3/75	9.945589e-01	9.999956e-01	0	0	3.154122e-01	1.720868e-03	GRAMD2A;FRMPD4;FZD7
GO_Molecular_Function_2021	transmembrane receptor protein tyrosine kinase activity (GO:0004714)	2/60	9.947354e-01	9.999956e-01	0	0	2.611261e-01	1.378366e-03	MUSK;INSR
GO_Molecular_Function_2021	protein serine/threonine phosphatase activity (GO:0004722)	2/62	9.957703e-01	9.999956e-01	0	0	2.523932e-01	1.069801e-03	PPP3CA;TIMM50
GO_Molecular_Function_2021	copper ion binding (GO:0005507)	1/45	9.962073e-01	9.999956e-01	0	0	1.721686e-01	6.542234e-04	LOXL3
GO_Molecular_Function_2021	ubiquitin protein ligase activity (GO:0061630)	18/263	9.965793e-01	9.999956e-01	0	0	5.542645e-01	1.899243e-03	VPS18;RNF180;PELI2;UBE2D3;MUL1;UBE4B;DTX3;DCST1;IRF2BPL;HERC5;RNF216;TRIM5;RNF19A;TRIM24;RNF39;TRIM27;TRIM38;TRIM32
GO_Molecular_Function_2021	nucleoside-triphosphatase activity (GO:0017111)	19/278	9.973026e-01	9.999956e-01	0	0	5.532272e-01	1.494317e-03	DIRAS3;RAB4A;DIRAS2;RHOBTB3;SEPTIN6;CHD1L;EEF2;IRGM;GPN3;RHOB;EEF1A1;GNAL;RRAGD;MYO6;RHOJ;TBC1D24;KIF1A;NLRP1;GBP2
GO_Molecular_Function_2021	DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)	24/333	9.973287e-01	9.999956e-01	0	0	5.853223e-01	1.565678e-03	KLF10;ZNF197;PRDM4;DLX5;SCX;ZNF76;UBP1;NFATC1;HNF1A;FOXO3;KLF15;MEIS1;DBP;TLX2;MYC;DDIT3;MYOD1;MAFF;SIX3;ZNF438;ALX4;ZNF107;STAT6;ZNF445
GO_Molecular_Function_2021	deubiquitinase activity (GO:0101005)	5/112	9.976396e-01	9.999956e-01	0	0	3.533338e-01	8.350076e-04	USP46;USP21;EIF3H;EIF3F;TANK
GO_Molecular_Function_2021	transcription cis-regulatory region binding (GO:0000976)	44/549	9.980088e-01	9.999956e-01	0	0	6.548768e-01	1.305275e-03	ASCL5;CEBPB;DLX5;SUV39H1;ARX;HMGB2;SCX;ENO1;FOXO3;MACROH2A2;GLI3;FERD3L;DBP;MYC;MXI1;ALX3;RPS3;ZNF625;ALX4;STAT6;BRD7;STOX1;KLF10;KLF11;ZNF263;NPM1;MTERF3;SOX13;RFX3;FOXN3;HNF1A;ZNF35;KLF15;FOXP1;MMP12;ZNF70;PSPC1;DDIT3;MYOD1;TFAM;LMX1B;ZNF555;VSX1;FOXA3
GO_Molecular_Function_2021	transcription coregulator binding (GO:0001221)	1/53	9.985926e-01	9.999956e-01	0	0	1.456150e-01	2.050811e-04	SIX3
GO_Molecular_Function_2021	protease binding (GO:0002020)	5/118	9.986371e-01	9.999956e-01	0	0	3.344584e-01	4.561344e-04	CST3;SERPINB13;CHMP3;FADD;SERPINA5
GO_Molecular_Function_2021	double-stranded DNA binding (GO:0003690)	53/651	9.987324e-01	9.999956e-01	0	0	6.651637e-01	8.436678e-04	ZNF771;KDM5B;PRDM4;ONECUT3;HMGB2;UBP1;GLI3;H1-10;FERD3L;DBP;DPF1;SIX3;ZNF449;ZNF445;PITX1;NKX3-2;KLF10;KLF11;RFX3;KLF15;FOXP1;RFX7;MYOD1;TOP1;LMX1B;DLX2;CEBPB;DLX3;DLX4;CEBPD;PRKDC;DLX5;DLX6;ARX;FOXO3;TBXT;GSC;ZNF704;ALX3;RPS3;ALX4;NLRP1;ZNF263;NFATC2;ZNF76;NFATC1;EVX1;H1-2;H1-4;TLX2;MAFF;VSX1;FOXA3
GO_Molecular_Function_2021	ubiquitin-like protein ligase activity (GO:0061659)	17/270	9.989392e-01	9.999956e-01	0	0	5.064676e-01	5.375257e-04	VPS18;RNF180;PELI2;UBE2D3;MUL1;DTX3;DCST1;IRF2BPL;HERC5;RNF216;TRIM5;RNF19A;TRIM24;RNF39;TRIM27;TRIM38;TRIM32
GO_Molecular_Function_2021	nuclease activity (GO:0004518)	1/60	9.994080e-01	9.999956e-01	0	0	1.282877e-01	7.596683e-05	AZGP1
GO_Molecular_Function_2021	ubiquitin-protein transferase activity (GO:0004842)	27/392	9.994085e-01	9.999956e-01	0	0	5.563858e-01	3.291921e-04	RNF180;PELI2;UBE2D3;SEL1L;DTX3;FBXO21;DCST1;FBXO22;IRF2BPL;HERC5;RNF216;TRIM5;HECTD3;RNF19A;RNF39;TRIM24;TRIM47;TRIM27;VPS18;UBE2E3;MUL1;KLHL42;KLHL9;UBE2R2;RBCK1;TRIM38;TRIM32
GO_Molecular_Function_2021	sequence-specific double-stranded DNA binding (GO:1990837)	57/712	9.994864e-01	9.999956e-01	0	0	6.520778e-01	3.349648e-04	ZNF771;KDM5B;MCM7;PRDM4;MCM8;ONECUT3;SUV39H1;HMGB2;UBP1;GLI3;FERD3L;DBP;DPF1;SIX3;ZNF449;PITX1;NKX3-2;KLF10;KLF11;SOX13;RFX3;HNF1A;KLF15;FOXP1;RFX7;PSPC1;DDIT3;MYOD1;TFAM;LMX1B;DLX2;CEBPB;DLX3;DLX4;CEBPD;DLX5;DLX6;ARX;FOXO3;MACROH2A2;TBXT;GSC;ZNF704;ALX3;ALX4;BRD7;ZNF263;MTERF3;NFATC2;ZNF76;NFATC1;EVX1;MLH3;TLX2;MAFF;VSX1;FOXA3
GO_Molecular_Function_2021	thiol-dependent deubiquitinase (GO:0004843)	3/106	9.997782e-01	9.999956e-01	0	0	2.200940e-01	4.882735e-05	USP46;USP21;TANK
GO_Molecular_Function_2021	omega peptidase activity (GO:0008242)	3/113	9.998934e-01	9.999956e-01	0	0	2.060059e-01	2.195997e-05	USP46;USP21;TANK
GO_Molecular_Function_2021	sequence-specific DNA binding (GO:0043565)	53/707	9.999080e-01	9.999956e-01	0	0	6.062130e-01	5.577476e-05	ZNF771;KDM5B;PRDM4;ONECUT3;SCX;UBP1;GLI3;FERD3L;DBP;DPF1;SIX3;ZNF449;PITX1;NKX3-2;UPF2;KLF10;KLF11;SOX13;RFX3;FOXL1;KLF15;FOXP1;MMP12;RFX7;MYOD1;TFAM;LMX1B;DLX2;CEBPB;DLX3;CBFB;DLX4;CEBPD;DLX5;DLX6;ARX;FOXO3;CXXC5;TBXT;GSC;ZNF704;ALX3;ALX4;ZNF263;NFATC2;ZNF76;NFATC1;EVX1;ZNF35;TLX2;MAFF;VSX1;FOXA3
GO_Molecular_Function_2021	DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)	13/256	9.999085e-01	9.999956e-01	0	0	4.027713e-01	3.685156e-05	ZNF263;CEBPB;DLX4;SOX13;ZBTB34;ENO1;FOXO3;FOXP1;MYC;MXI1;ZNF239;ZNF555;SKIL
GO_Molecular_Function_2021	DNA binding (GO:0003677)	61/811	9.999621e-01	9.999956e-01	0	0	6.071119e-01	2.303837e-05	ZNF496;KDM5B;MCM7;MCM8;HMGB2;SCX;JRKL;RPL6;H1-10;RPL7;RPS15;ENDOV;ING2;AIFM2;MYC;POLL;SOX13;RFX3;FOXL1;HNF1A;MLF1;MMP12;H2AJ;DDIT3;ZNF239;TFAM;TOP1;NUPR1;CEBPB;DLX3;DLX4;CBFB;PRKDC;FOXO3;CXXC5;SPTY2D1;MACROH2A2;ZNF8;UNG;SAP30L;PCBP2;RPS3;ALX4;NLRP1;ZNF223;ZNF263;ATAD5;CNBP;H2BC3;ZNF76;NFATC2;ZNF35;ESR2;H1-2;H1-4;MEIS1;RPS27;TDP2;TLX2;MAFF;CALR
GO_Molecular_Function_2021	cis-regulatory region sequence-specific DNA binding (GO:0000987)	87/1149	9.999918e-01	9.999956e-01	0	0	6.071871e-01	4.980743e-06	ZNF496;ZNF771;PRDM4;ONECUT3;HMGB2;UBP1;GLI3;DBP;MYC;SIX3;NKX1-2;ZNF449;ZNF445;PITX1;ZNF367;NKX3-2;KLF10;ZNF18;KLF11;ZNF362;ZNF284;SOX13;RFX3;ZBTB34;FOXL1;HNF1A;KLF15;FOXP1;SARS1;FOXD4L6;RFX7;DDIT3;MYOD1;ZNF835;ZNF438;ZNF239;NANOGP8;ZNF677;TOP1;DLX2;CEBPB;ZNF197;DLX3;DLX4;CEBPD;DLX5;DLX6;ZNF2;FOXO3;ZNF8;TBXT;PGBD1;ZNF704;GSC;MXI1;ZKSCAN2;ZNF107;STAT6;ZNF621;SKIL;HDX;ZNF223;STAT5A;ZNF263;ZNF184;ZNF76;NFATC2;EVX1;NFATC1;FOXN3;ESR2;MEIS1;TLX2;ZNF30;MAFF;KLF9;NFE2L3;ZNF416;ZNF613;MKX;RBMX;ZNF212;ZNF652;FOXA3;MXD3;ZNF333;ZNF211
GO_Molecular_Function_2021	RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	87/1149	9.999918e-01	9.999956e-01	0	0	6.071871e-01	4.980743e-06	ZNF496;ZNF771;PRDM4;ONECUT3;SCX;UBP1;GLI3;DBP;MYC;SIX3;NKX1-2;ZNF449;TRIM24;ZNF445;PITX1;ZNF367;NKX3-2;KLF10;ZNF18;KLF11;ZNF362;ZNF284;SOX13;RFX3;ZBTB34;FOXL1;HNF1A;KLF15;FOXP1;SARS1;FOXD4L6;RFX7;DDIT3;MYOD1;ZNF835;ZNF438;ZNF239;NANOGP8;ZNF677;TOP1;DLX2;CEBPB;ZNF197;DLX3;DLX4;CEBPD;DLX5;DLX6;ZNF2;FOXO3;ZNF8;TBXT;PGBD1;ZNF704;GSC;MXI1;ZKSCAN2;ZNF107;STAT6;ZNF621;SKIL;HDX;ZNF223;STAT5A;ZNF263;ZNF184;ZNF76;NFATC2;EVX1;NFATC1;ESR2;MEIS1;TLX2;ZNF30;MAFF;KLF9;NFE2L3;ZNF416;ZNF613;MKX;RBMX;ZNF212;ZNF652;FOXA3;MXD3;ZNF333;ZNF211
GO_Molecular_Function_2021	RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	100/1359	9.999927e-01	9.999956e-01	0	0	5.851228e-01	4.298105e-06	PRDM4;SCX;UBP1;ENO1;FERD3L;MYC;NKX1-2;ZNF449;ZNF445;PITX1;ZNF18;ZNF284;SOX13;RFX3;ZBTB34;HNF1A;FOXP1;RFX7;DDIT3;ZNF835;ZNF438;ZNF677;LMX1B;ZNF555;DLX2;DLX3;DLX4;DLX5;DLX6;ARX;FOXO3;MACROH2A2;PGBD1;ZNF704;ALX3;ZKSCAN2;ALX4;SKIL;STAT5A;ZNF263;NFATC2;EVX1;NFATC1;ZNF35;ESR2;TLX2;ZNF30;MAFF;NFE2L3;ZNF416;MKX;ZNF652;MXD3;ZNF496;ZNF771;ONECUT3;GLI3;DBP;SIX3;ZNF367;NKX3-2;KLF10;KLF11;ZNF362;FOXL1;KLF15;SARS1;FOXD4L6;MYOD1;ZNF239;NANOGP8;TOP1;ASCL5;CEBPB;ZNF197;CEBPD;ZNF2;ZNF8;TBXT;GSC;MXI1;ZNF625;RPS3;ZNF107;STAT6;ZNF621;HDX;ZNF223;STOX1;ZNF184;ZNF76;MEIS1;ZNF70;KLF9;ZNF613;RBMX;ZNF212;FOXA3;ZNF333;ZNF211
GO_Molecular_Function_2021	olfactory receptor activity (GO:0004984)	2/209	9.999956e-01	9.999956e-01	0	0	7.254684e-02	3.172482e-07	OR9Q2;OR2A7
